OP_ID,OP_DATE,TIME,YEAR,VESSEL,SERIAL,CRUISE,LOCATION,IP_DESIGN,LATITUDE,LONGITUDE,END_LATITUDE,END_LONGITUDE,BEG_LATITUDE_DD,BEG_LONGITUDE_DD,END_LATITUDE_DD,END_LONGITUDE_DD,DIST_SHORE_M,BEG_DEPTH,END_DEPTH,FISHING_DEPTH,DEPTH_UNITS,BUCKET_TEMP,SEABIRD_TEMP,SEABIRD_CHL,SEABIRD_BEAM,TOW_TIME,DISTANCE,SPECIES,FISH
106007,15-Jul-18,1009,2018,25,691,3,2118,3,4752.45,8804.37,4752.45,8803.83,47.874167,-88.072833,47.874167,-88.063833,42823.20031,253,250,0.5,2,4.2,4.0225,0.1168,94.3572,10,0.41,217,6
106009,15-Jul-18,1237,2018,25,692,3,2122,3,4751.4,8743.43,4751.05,8743.43,47.856667,-87.723833,47.850833,-87.723833,42429.28148,227,227,0.5,2,4.5,4.1834,0.1154,93.2839,10,0.42,217,5
106010,15-Jul-18,1237,2018,25,693,3,2122,3,4751.4,8743.43,4751.05,8743.43,47.856667,-87.723833,47.850833,-87.723833,42429.28148,227,227,0.5,2,4.5,4.1834,0.1154,93.2839,10,0.42,217,2
106012,15-Jul-18,1627,2018,25,694,3,2138,3,4730.59,8713.61,4730.62,8713.08,47.509833,-87.226833,47.510333,-87.218,29316.03981,299,309,0.5,2,4.4,4.4353,0.1315,95.2644,10,0.39,217,1
106013,15-Jul-18,1627,2018,25,695,3,2138,3,4730.59,8713.61,4730.62,8713.08,47.509833,-87.226833,47.510333,-87.218,29316.03981,299,309,0.5,2,4.4,4.4353,0.1315,95.2644,10,0.39,217,1
106017,16-Jul-18,950,2018,25,696,3,2150,3,4708.47,8723.28,4708.2,8722.85,47.141167,-87.388,47.136667,-87.380833,34208.44807,136,132,0.5,2,11.9,12.0232,0.1288,91.4106,10,0.41,217,86
106018,16-Jul-18,950,2018,25,697,3,2150,3,4708.47,8723.28,4708.2,8722.85,47.141167,-87.388,47.136667,-87.380833,34208.44807,136,132,0.5,2,11.9,12.0232,0.1288,91.4106,10,0.41,217,66
106019,16-Jul-18,1142,2018,25,698,3,2154,3,4704.44,8709.95,4704.09,8709.93,47.074,-87.165833,47.068167,-87.1655,47021.67572,178,179,0.5,2,11.1,10.9978,0.0941,93.0565,10,0.36,217,44
106020,16-Jul-18,1142,2018,25,699,3,2154,3,4704.44,8709.95,4704.09,8709.93,47.074,-87.165833,47.068167,-87.1655,47021.67572,178,179,0.5,2,11.1,10.9978,0.0941,93.0565,10,0.36,217,28
106021,16-Jul-18,1411,2018,25,700,3,2152,3,4648.77,8702,4648.41,8701.76,46.812833,-87.033333,46.806833,-87.029333,30091.80522,148,144,0.5,2,12.9,12.5438,0.1145,94.1093,10,0.4,217,7
106022,16-Jul-18,1411,2018,25,701,3,2152,3,4648.77,8702,4648.41,8701.76,46.812833,-87.033333,46.806833,-87.029333,30091.80522,148,144,0.5,2,12.9,12.5438,0.1145,94.1093,10,0.4,217,17
106028,17-Jul-18,919,2018,25,702,3,2116,3,4644.9,8632.77,4645.02,8632.23,46.748333,-86.546167,46.750333,-86.537167,22714.79008,170,184,0.5,2,7.9,7.9276,0.1661,91.7812,10,0.43,217,10
106029,17-Jul-18,919,2018,25,703,3,2116,3,4644.9,8632.77,4645.02,8632.23,46.748333,-86.546167,46.750333,-86.537167,22714.79008,170,184,0.5,2,7.9,7.9276,0.1661,91.7812,10,0.43,217,16
106030,17-Jul-18,1255,2018,25,704,3,2141,3,4707.71,8610.12,4707.39,8609.86,47.1285,-86.168667,47.123167,-86.164333,35566.60675,145,145,0.5,2,4.6,4.3923,0.1475,91.7534,10,0.41,217,6
106031,17-Jul-18,1255,2018,25,705,3,2141,3,4707.71,8610.12,4707.39,8609.86,47.1285,-86.168667,47.123167,-86.164333,35566.60675,145,145,0.5,2,4.6,4.3923,0.1475,91.7534,10,0.41,217,3
106032,17-Jul-18,1443,2018,25,706,3,2125,3,4706.04,8558.16,4705.65,8557.91,47.100667,-85.969333,47.094167,-85.965167,28316.62868,189,188,0.5,2,6.7,4.8467,0.1303,92.3754,10,0.44,217,15
106033,17-Jul-18,1443,2018,25,707,3,2125,3,4706.04,8558.16,4705.65,8557.91,47.100667,-85.969333,47.094167,-85.965167,28316.62868,189,188,0.5,2,5.3,4.8467,0.1303,92.3754,10,0.44,217,1
106034,18-Jul-18,923,2018,25,708,3,2148,3,4653.66,8531.88,4654.05,8531.89,46.894333,-85.531333,46.900833,-85.5315,23830.26771,157,157,0.5,2,6.7,6.5364,0.1041,91.0921,10,0.43,217,8
106035,18-Jul-18,923,2018,25,709,3,2148,3,4653.66,8531.88,4654.05,8531.89,46.894333,-85.531333,46.900833,-85.5315,23830.26771,157,157,0.5,2,6.7,6.5364,0.1041,91.0921,10,0.43,217,5
106036,18-Jul-18,1045,2018,25,710,3,2039,3,4654.87,8525.52,4654.64,8525.04,46.9145,-85.425333,46.910667,-85.417333,21237.73359,85,89.3,0.5,2,8.9,7.7328,0.0919,89.1977,10,0.43,0,0
106037,18-Jul-18,1045,2018,25,711,3,2039,3,4654.87,8525.52,4654.64,8525.04,46.9145,-85.425333,46.910667,-85.417333,21237.73359,85,89.3,0.5,2,8.9,7.7328,0.0919,89.1977,10,0.43,0,0
106039,20-Jul-18,1327,2018,25,712,3,2137,3,4712.66,8506.15,4713.02,8506.16,47.211,-85.1025,47.217,-85.102667,26762.22833,210,212,0.5,2,8.7,8.8395,0.0737,92.6467,10,0.4,217,4
106040,20-Jul-18,1327,2018,25,713,3,2137,3,4712.66,8506.15,4713.02,8506.16,47.211,-85.1025,47.217,-85.102667,26762.22833,210,212,0.5,2,8.7,8.8395,0.0737,92.6467,10,0.4,217,4
106044,20-Jul-18,1604,2018,25,714,3,2121,3,4727.26,8515.99,4727.56,8515.89,47.454333,-85.2665,47.459333,-85.264833,22827.84559,272,279,0.5,2,9.3,9.4243,0.0911,92.4704,10,0.39,217,2
106045,20-Jul-18,1604,2018,25,715,3,2121,3,4727.26,8515.99,4727.56,8515.89,47.454333,-85.2665,47.459333,-85.264833,22827.84559,272,279,0.5,1,9.3,9.4243,0.0911,92.4704,10,0.39,217,3
106046,21-Jul-18,810,2018,25,716,3,2059,3,4742.21,8557.88,4742.07,8557.34,47.7035,-85.964667,47.701167,-85.955667,1797.424289,107,109,0.5,2,8.3,8.249,0.4773,89.1315,10,0.43,217,75
106047,21-Jul-18,810,2018,25,717,3,2059,3,4742.21,8557.88,4742.07,8557.34,47.7035,-85.964667,47.701167,-85.955667,1797.424289,107,109,0.5,2,8.3,8.249,0.4773,89.1315,10,0.43,217,71
106048,21-Jul-18,1056,2018,25,718,3,2153,3,4725.26,8540.03,4724.86,8539.97,47.421,-85.667167,47.414333,-85.666167,9802.066335,153,150,0.5,2,6.2,5.7631,0.1594,91.909,10,0.42,217,4
106049,21-Jul-18,1056,2018,25,719,3,2153,3,4725.26,8540.03,4724.86,8539.97,47.421,-85.667167,47.414333,-85.666167,9802.066335,153,150,0.5,2,6.2,5.7631,0.1594,91.909,10,0.42,217,9
106054,21-Jul-18,1326,2018,25,720,3,2129,3,4738.7,8533.71,4739.06,8533.57,47.645,-85.561833,47.651,-85.5595,9854.52662,195,199,0.5,2,6.9,6.8547,0.1332,93.0714,10,0.41,217,19
106055,21-Jul-18,1326,2018,25,721,3,2129,3,4738.7,8533.71,4739.06,8533.57,47.645,-85.561833,47.651,-85.5595,9854.52662,195,199,0.5,2,6.9,6.8547,0.1332,93.0714,10,0.41,217,13
106056,22-Jul-18,845,2018,25,722,3,2145,3,4738.14,8606.46,4737.86,8606.88,47.635667,-86.107667,47.631,-86.114667,15028.34283,150,143,0.5,2,9.2,8.9936,0.2737,89.0372,10,0.44,217,20
106057,22-Jul-18,845,2018,25,723,3,2145,3,4738.14,8606.46,4737.86,8606.88,47.635667,-86.107667,47.631,-86.114667,15028.34283,150,143,0.5,2,9.2,8.9936,0.2737,89.0372,10,0.44,217,12
106058,22-Jul-18,1013,2018,25,724,3,2165,3,4735.79,8613.51,4735.4,8613.5,47.5965,-86.225167,47.59,-86.225,24345.13019,133,132,0.5,2,6.7,6.3304,0.1171,90.9065,10,0.42,217,41
106059,22-Jul-18,1013,2018,25,725,3,2165,3,4735.79,8613.51,4735.4,8613.5,47.5965,-86.225167,47.59,-86.225,24345.13019,133,132,0.5,2,6.7,6.3304,0.1171,90.9065,10,0.42,217,24
106060,22-Jul-18,1255,2018,25,726,3,2126,3,4723.82,8628.16,4724.21,8628.29,47.397,-86.469333,47.4035,-86.4715,48597.18664,315,317,0.5,2,4.5,4.313,0.1237,92.6433,10,0.41,217,2
106061,22-Jul-18,1255,2018,25,727,3,2126,3,4723.82,8628.16,4724.21,8628.29,47.397,-86.469333,47.4035,-86.4715,48597.18664,315,317,0.5,2,4.5,4.313,0.1237,92.6433,10,0.41,217,4
106068,23-Jul-18,1108,2018,25,728,3,2119,3,4749.51,8641.85,4749.87,8642.03,47.825167,-86.6975,47.831167,-86.7005,56390.3723,270,270,0.5,2,5.6,4.3741,0.0845,79.4722,10,0.43,0,0
106069,23-Jul-18,1108,2018,25,729,3,2119,3,4749.51,8641.85,4749.87,8642.03,47.825167,-86.6975,47.831167,-86.7005,56390.3723,270,270,0.5,2,5.6,4.3741,0.0845,79.4722,10,0.43,0,0
106070,23-Jul-18,1329,2018,25,730,3,2135,3,4801.38,8638.36,4801.38,8637.72,48.023,-86.639333,48.023,-86.628667,43796.03703,141,143,0.5,2,8.2,7.0924,0.1352,89.0683,10,0.43,0,0
106071,23-Jul-18,1329,2018,25,731,3,2135,3,4801.38,8638.36,4801.38,8637.72,48.023,-86.639333,48.023,-86.628667,43796.03703,141,143,0.5,2,8.2,7.0924,0.1352,89.0683,10,0.43,217,1
106072,24-Jul-18,912,2018,25,732,3,2139,3,4821.2,8658.96,4821.44,8658.47,48.353333,-86.982667,48.357333,-86.9745,29798.95262,187,191,0.5,2,6.5,6.1219,0.0942,92.4926,10,0.42,217,7
106073,24-Jul-18,912,2018,25,733,3,2139,3,4821.2,8658.96,4821.44,8658.47,48.353333,-86.982667,48.357333,-86.9745,29798.95262,187,191,0.5,2,6.5,6.1219,0.0942,92.4926,10,0.42,217,2
106074,24-Jul-18,1235,2018,25,734,3,753,3,4842.84,8717.78,4843.1,8718.29,48.714,-87.296333,48.718333,-87.304833,4431.155127,169,165,0.5,2,8.7,8.8927,0.1563,88.9872,10,0.46,217,8
106075,24-Jul-18,1235,2018,25,735,3,753,3,4842.84,8717.78,4843.1,8718.29,48.714,-87.296333,48.718333,-87.304833,4431.155127,169,165,0.5,2,8.7,8.8927,0.1563,88.9872,10,0.46,217,3
106076,25-Jul-18,908,2018,25,736,3,2155,3,4833.71,8745.61,4833.43,8745.97,48.561833,-87.760167,48.557167,-87.766167,19095.49664,151,150,0.5,2,7.3,7.1474,0.1134,91.8708,10,0.41,217,15
106077,25-Jul-18,908,2018,25,737,3,2155,3,4833.71,8745.61,4833.43,8745.97,48.561833,-87.760167,48.557167,-87.766167,19095.49664,151,150,0.5,2,7.3,7.1474,0.1134,91.8708,10,0.41,217,20
106078,25-Jul-18,1146,2018,25,738,3,2127,3,4817.66,8739.52,4817.29,8739.6,48.294333,-87.658667,48.288167,-87.66,48653.20567,230,236,0.5,2,6.1,5.5522,0.1011,92.1767,10,0.42,217,1
106079,25-Jul-18,1146,2018,25,739,3,2127,3,4817.66,8739.52,4817.29,8739.6,48.294333,-87.658667,48.288167,-87.66,48653.20567,230,236,0.5,2,6.1,5.5522,0.1011,92.1767,10,0.42,217,3
110519,29-May-19,1000,2019,25,500,1,71,3,4656.46,9046.91,4656.36,9047.47,46.941,-90.7818,46.9393,-90.7912,249.6721489,37.3,33.2,0.5,2,8.6,7.79965,0.4221,65.51175,10,0.43,217,549
110520,29-May-19,1000,2019,25,501,1,71,3,4656.46,9046.91,4656.36,9047.47,46.941,-90.7818,46.9393,-90.7912,249.6721489,37.3,33.2,0.5,2,8.6,7.79965,0.4221,65.51175,10,0.43,217,263
110521,29-May-19,1127,2019,25,502,1,75,3,4700.03,9043.77,4700.17,9044.25,47.0005,-90.7295,47.0028,-90.7375,246.1231529,48.6,34.6,0.5,2,7.1,6.3006,0.3299,77.96775,10,0.43,217,31
110522,29-May-19,1127,2019,25,503,1,75,3,4700.03,9043.77,4700.17,9044.25,47.0005,-90.7295,47.0028,-90.7375,246.1231529,48.6,34.6,0.5,2,7.1,6.3006,0.3299,77.96775,10,0.43,217,9
110523,29-May-19,1252,2019,25,504,1,87,3,4656.59,9039.03,4656.18,9038.84,46.9432,-90.6505,46.9363,-90.6473,171.7859284,59.8,40.8,0.5,2,9.8,6.61735,0.20305,76.20785,10,0.43,217,92
110524,29-May-19,1252,2019,25,505,1,87,3,4656.59,9039.03,4656.18,9038.84,46.9432,-90.6505,46.9363,-90.6473,171.7859284,59.8,40.8,0.5,2,9.8,6.61735,0.20305,76.20785,10,0.43,217,50
110525,29-May-19,1441,2019,25,506,1,86,3,4650.12,9043.22,4650.42,9043.52,46.8353,-90.7203,46.8403,-90.7253,365.9349888,54.6,43.2,0.5,2,11,8.65175,0.40295,68.9424,10,0.39,217,139
110526,29-May-19,1441,2019,25,507,1,86,3,4650.12,9043.22,4650.42,9043.52,46.8353,-90.7203,46.8403,-90.7253,365.9349888,54.6,43.2,0.5,2,11,8.65175,0.40295,68.9424,10,0.39,217,92
110527,30-May-19,857,2019,25,508,1,2,3,4654.94,9033.72,4654.55,9033.86,46.9157,-90.562,46.9092,-90.5643,500.9831527,29.7,49.3,0.5,2,6.5,5.1049,0.22225,87.7928,10,0.45,217,285
110528,30-May-19,857,2019,25,509,1,2,3,4654.94,9033.72,4654.55,9033.86,46.9157,-90.562,46.9092,-90.5643,500.9831527,29.7,49.3,0.5,2,6.5,5.1049,0.22225,87.7928,10,0.45,217,363
110529,30-May-19,1026,2019,25,510,1,24,3,4651.29,9029.17,4651.34,9028.56,46.8548,-90.4862,46.8557,-90.476,2120.191387,12.3,14.1,0.5,2,5.2,4.06935,0.2144,89.5099,10,0.43,217,37
110530,30-May-19,1026,2019,25,511,1,24,3,4651.29,9029.17,4651.34,9028.56,46.8548,-90.4862,46.8557,-90.476,2120.191387,12.3,14.1,0.5,2,5.2,4.06935,0.2144,89.5099,10,0.43,217,36
110531,30-May-19,1254,2019,25,512,1,52,3,4659,9027.29,4658.6,9027.2,46.9833,-90.4548,46.9767,-90.4533,1238.123083,18.8,34.7,0.5,2,5.4,4.63145,0.172975,75.6668,10,0.42,217,16
110532,30-May-19,1254,2019,25,513,1,52,3,4659,9027.29,4658.6,9027.2,46.9833,-90.4548,46.9767,-90.4533,1238.123083,18.8,34.7,0.5,2,5.4,4.63145,0.172975,75.6668,10,0.42,217,8
110533,30-May-19,1440,2019,25,514,1,44,3,4701.95,9028.82,4702.05,9028.87,47.0325,-90.4803,47.0342,-90.4812,1990.952313,11.2,15.2,0.5,2,6.6,,,,10,0.4,217,39
110534,30-May-19,1440,2019,25,515,1,44,3,4701.95,9028.82,4702.05,9028.87,47.0325,-90.4803,47.0342,-90.4812,1990.952313,11.2,15.2,0.5,2,6.6,,,,10,0.4,217,31
110535,30-May-19,1552,2019,25,516,1,45,3,4659.6,9032.93,4659.34,9033.4,46.9933,-90.5488,46.989,-90.5567,979.6886883,25.7,17.5,0.5,2,6.7,5.4495,0.37315,75.15815,10,0.43,217,889
110536,30-May-19,1552,2019,25,517,1,45,3,4659.6,9032.93,4659.34,9033.4,46.9933,-90.5488,46.989,-90.5567,979.6886883,25.7,17.5,0.5,2,6.7,5.4495,0.37315,75.15815,10,0.43,217,471
110540,31-May-19,1152,2019,25,518,1,190,3,4737.27,9042.32,4737.65,9042.29,47.6212,-90.7053,47.6275,-90.7048,603.3176063,100,46.9,0.5,2,4.9,3.02095,0.18275,93.60075,10,0.42,217,93
110541,31-May-19,1152,2019,25,519,1,190,3,4737.27,9042.32,4737.65,9042.29,47.6212,-90.7053,47.6275,-90.7048,603.3176063,100,46.9,0.5,2,4.9,3.02095,0.18275,93.60075,10,0.42,217,45
110542,31-May-19,1351,2019,25,520,1,208,3,4741.06,9032.74,4741.41,9032.48,47.6843,-90.5457,47.6902,-90.5413,707.4676023,69.8,36,0.5,2,3.6,2.9999,0.19205,86.86705,10,0.44,217,3
110543,31-May-19,1351,2019,25,521,1,208,3,4741.06,9032.74,4741.41,9032.48,47.6843,-90.5457,47.6902,-90.5413,707.4676023,69.8,36,0.5,2,3.6,2.9999,0.19205,86.86705,10,0.44,217,7
110544,31-May-19,1554,2019,25,522,1,65,3,4744.42,9019,4744.75,9019.37,47.7403,-90.3167,47.7458,-90.3228,688.2026351,100,21.7,0.5,2,3.5,2.88985,0.2317,91.2447,10,0.44,217,72
110545,31-May-19,1554,2019,25,523,1,65,3,4744.42,9019,4744.75,9019.37,47.7403,-90.3167,47.7458,-90.3228,688.2026351,100,21.7,0.5,2,3.5,2.88985,0.2317,91.2447,10,0.44,217,32
110549,1-Jun-19,1102,2019,25,524,1,172,3,4720.36,9110.91,4720.14,9111.4,47.3393,-91.1818,47.3357,-91.19,370.6577432,101.8,22.8,0.5,2,4,3.5277,0.1809,93.7465,10,0.42,217,632
110550,1-Jun-19,1102,2019,25,525,1,172,3,4720.36,9110.91,4720.14,9111.4,47.3393,-91.1818,47.3357,-91.19,370.6577432,101.8,22.8,0.5,2,4,3.5277,0.1809,93.7465,10,0.42,217,495
110551,1-Jun-19,1404,2019,25,526,1,188,3,4704.85,9132.04,4704.99,9133.58,47.0808,-91.534,47.0832,-91.5597,1203.670781,44,35.2,0.5,2,4.2,3.37325,0.1647,92.462,10,0.42,217,31
110552,1-Jun-19,1404,2019,25,527,1,188,3,4704.85,9132.04,4704.99,9133.58,47.0808,-91.534,47.0832,-91.5597,1203.670781,44,35.2,0.5,2,4.2,3.37325,0.1647,92.462,10,0.42,217,22
110553,1-Jun-19,1534,2019,25,528,1,36,3,4700.09,9140.18,4700.07,9141.77,47.0015,-91.6697,47.0012,-91.6962,629.5492554,30.5,24.8,0.5,2,4.5,3.26545,0.14325,81.32255,10,0.43,217,19
110554,1-Jun-19,1534,2019,25,529,1,36,3,4700.09,9140.18,4700.07,9141.77,47.0015,-91.6697,47.0012,-91.6962,629.5492554,30.5,24.8,0.5,2,4.5,3.26545,0.14325,81.32255,10,0.43,217,21
110559,2-Jun-19,753,2019,25,530,1,210,3,4643.54,9201.49,4643.75,9201.07,46.7257,-92.0248,46.7292,-92.0178,1160.905232,15.4,18.6,0.5,1,9,8.7233,1.61815,6.72955,10,0.4,217,62
110560,2-Jun-19,753,2019,25,531,1,210,3,4643.54,9201.49,4643.75,9201.07,46.7257,-92.0248,46.7292,-92.0178,1160.905232,15.4,18.6,0.5,2,9,8.7233,1.61815,6.72955,10,0.4,217,44
110561,2-Jun-19,1042,2019,25,532,1,206,3,4646.19,9137.53,4646.56,9137.76,46.7698,-91.6255,46.776,-91.6293,2834.105856,25.6,35.2,0.5,2,8.2,5.14595,0.5068,67.8633,10,0.4,217,44
110562,2-Jun-19,1042,2019,25,533,1,206,3,4646.19,9137.53,4646.56,9137.76,46.7698,-91.6255,46.776,-91.6293,2834.105856,25.6,35.2,0.5,2,8.2,5.14595,0.5068,67.8633,10,0.4,217,28
110563,2-Jun-19,1248,2019,25,534,1,205,3,4648.59,9124.84,4648.98,9125.02,46.8098,-91.414,46.8163,-91.417,1605.810983,23.2,34.1,0.5,2,7,5.10445,0.19655,84.14965,10,0.44,217,9
110564,2-Jun-19,1248,2019,25,535,1,205,3,4648.59,9124.84,4648.98,9125.02,46.8098,-91.414,46.8163,-91.417,1605.810983,23.2,34.1,0.5,2,7,5.10445,0.19655,84.14965,10,0.44,217,1
110565,2-Jun-19,1516,2019,25,536,1,187,3,4654.82,9149.71,4654.89,9150.31,46.9137,-91.8285,46.9148,-91.8385,651.9120998,49,32.7,0.5,2,4.4,3.2997,0.19745,90.34975,10,0.44,217,373
110566,2-Jun-19,1516,2019,25,537,1,187,3,4654.82,9149.71,4654.89,9150.31,46.9137,-91.8285,46.9148,-91.8385,651.9120998,49,32.7,0.5,2,4.4,3.2997,0.19745,90.34975,10,0.44,217,217
110574,3-Jun-19,1051,2019,25,538,1,151,3,4652.77,9112.54,4653.1,9112.92,46.8795,-91.209,46.885,-91.2153,852.9895516,12.6,52.8,0.5,2,6.3,4.50795,0.31925,85.3325,10,0.44,217,132
110575,3-Jun-19,1051,2019,25,539,1,151,3,4652.77,9112.54,4653.1,9112.92,46.8795,-91.209,46.885,-91.2153,852.9895516,12.6,52.8,0.5,2,6.3,4.50795,0.31925,85.3325,10,0.44,217,50
110576,3-Jun-19,1234,2019,25,540,1,76,3,4653.11,9105.74,4653.45,9106.13,46.8852,-91.0957,46.8908,-91.1022,465.721669,19.7,35.1,0.5,2,7.9,7.50235,0.282,78.7763,10,0.47,217,22
110577,3-Jun-19,1234,2019,25,541,1,76,3,4653.11,9105.74,4653.45,9106.13,46.8852,-91.0957,46.8908,-91.1022,465.721669,19.7,35.1,0.5,2,7.9,7.50235,0.282,78.7763,10,0.47,217,28
110578,3-Jun-19,1408,2019,25,542,1,139,3,4658.3,9059.71,4658.35,9100.31,46.9717,-90.9952,46.9725,-91.0052,1020.47769,19.3,30.7,0.5,2,9.5,8.1784,0.1792,67.2869,10,0.4,217,37
110579,3-Jun-19,1408,2019,25,543,1,139,3,4658.3,9059.71,4658.35,9100.31,46.9717,-90.9952,46.9725,-91.0052,1020.47769,19.3,30.7,0.5,2,9.5,8.1784,0.1792,67.2869,10,0.4,217,22
110580,6-Jun-19,1014,2019,25,544,1,184,3,4636.97,9019.87,4637.36,9020.02,46.6162,-90.3312,46.6227,-90.3337,678.2741246,22.9,29.1,0.5,2,10.3,9.08965,0.26175,73.0503,10,0.44,217,55
110581,6-Jun-19,1014,2019,25,545,1,184,3,4636.97,9019.87,4637.36,9020.02,46.6162,-90.3312,46.6227,-90.3337,678.2741246,22.9,29.1,0.5,2,10.3,9.08965,0.26175,73.0503,10,0.44,217,78
110582,6-Jun-19,1250,2019,25,546,1,192,3,4641.32,9001.69,4641.64,9001.87,46.6887,-90.0282,46.694,-90.0312,1206.208648,17.5,23.4,0.5,2,9.1,7.42595,0.18455,83.6974,10,0.44,217,35
110583,6-Jun-19,1250,2019,25,547,1,192,3,4641.32,9001.69,4641.64,9001.87,46.6887,-90.0282,46.694,-90.0312,1206.208648,17.5,23.4,0.5,2,9.1,7.42595,0.18455,83.6974,10,0.44,217,15
110584,6-Jun-19,1649,2019,25,548,1,57,3,4654.01,8921.02,4654.32,8921.38,46.9002,-89.3503,46.9053,-89.3563,3061.657843,19.4,26.4,0.5,2,11.7,10.95595,0.15465,58.67685,10,0.44,217,68
110585,6-Jun-19,1649,2019,25,549,1,57,3,4654.01,8921.02,4654.32,8921.38,46.9002,-89.3503,46.9053,-89.3563,3061.657843,19.4,26.4,0.5,2,11.7,10.95595,0.15465,58.67685,10,0.44,217,211
110588,7-Jun-19,733,2019,25,550,1,183,3,4659.84,8908.71,4659.97,8909.28,46.9973,-89.1452,46.9995,-89.1547,1085.995477,17.1,24.6,0.5,2,9.5,9.4651,0.25685,77.7066,10,0.43,217,21
110589,7-Jun-19,733,2019,25,551,1,183,3,4659.84,8908.71,4659.97,8909.28,46.9973,-89.1452,46.9995,-89.1547,1085.995477,17.1,24.6,0.5,2,9.5,9.4651,0.25685,77.7066,10,0.43,217,38
110590,7-Jun-19,1032,2019,25,552,1,182,3,4708.87,8851.15,4708.99,8851.76,47.1478,-88.8525,47.1498,-88.8627,3033.492529,28.9,34.6,0.5,2,7.9,6.33095,0.1345,87.89795,10,0.44,217,5
110591,7-Jun-19,1032,2019,25,553,1,182,3,4708.87,8851.15,4708.99,8851.76,47.1478,-88.8525,47.1498,-88.8627,3033.492529,28.9,34.6,0.5,2,7.9,6.33095,0.1345,87.89795,10,0.44,217,0
110592,7-Jun-19,1351,2019,25,554,1,181,3,4720.19,8828.92,4720.58,8829.17,47.3365,-88.482,47.343,-88.4862,1103.1946,26.3,56.3,0.5,2,4.7,4.5546,0.16575,92.70595,10,0.46,217,0
110593,7-Jun-19,1351,2019,25,555,1,181,3,4720.19,8828.92,4720.58,8829.17,47.3365,-88.482,47.343,-88.4862,1103.1946,26.3,56.3,0.5,2,4.7,4.5546,0.16575,92.70595,10,0.46,217,0
110594,8-Jun-19,934,2019,25,556,1,82,3,4658.71,8823.75,4658.49,8823.3,46.9785,-88.3958,46.9748,-88.3883,1045.25918,18.6,45.7,0.5,2,9.5,6.88075,0.1714,89.3294,10,0.42,217,643
110595,8-Jun-19,934,2019,25,557,1,82,3,4658.71,8823.75,4658.49,8823.3,46.9785,-88.3958,46.9748,-88.3883,1045.25918,18.6,45.7,0.5,2,9.5,6.88075,0.1714,89.3294,10,0.42,217,384
110596,8-Jun-19,1015,2019,25,558,1,84,3,4653.51,8819.24,4653.93,8819.28,46.8918,-88.3207,46.8988,-88.3213,799.8589594,20.3,33.3,0.5,2,8.5,8.3396,0.15915,90.68265,10,0.38,217,965
110597,8-Jun-19,1015,2019,25,559,1,84,3,4653.51,8819.24,4653.93,8819.28,46.8918,-88.3207,46.8988,-88.3213,799.8589594,20.3,33.3,0.5,2,8.5,8.3396,0.15915,90.68265,10,0.38,217,398
110605,8-Jun-19,1322,2019,25,560,1,85,3,4712.31,8809.46,4712.68,8809.22,47.2052,-88.1577,47.2113,-88.1537,906.7638317,25.7,15.4,0.5,2,8.7,6.91325,0.1289,90.18645,10,0.42,217,118
110606,8-Jun-19,1322,2019,25,561,1,85,3,4712.31,8809.46,4712.68,8809.22,47.2052,-88.1577,47.2113,-88.1537,906.7638317,25.7,15.4,0.5,2,8.7,6.91325,0.1289,90.18645,10,0.42,217,54
110607,8-Jun-19,1631,2019,25,562,1,101,3,4722.85,8748.63,4722.44,8748.76,47.3808,-87.8105,47.374,-87.8127,1293.317943,19.2,44.7,0.5,2,6.6,5.3669,0.15035,87.5765,10,0.42,217,47
110608,8-Jun-19,1631,2019,25,563,1,101,3,4722.85,8748.63,4722.44,8748.76,47.3808,-87.8105,47.374,-87.8127,1293.317943,19.2,44.7,0.5,2,6.6,5.3669,0.15035,87.5765,10,0.42,217,27
110609,9-Jun-19,810,2019,25,564,1,158,3,4656.29,8808.2,4656.2,8807.57,46.9382,-88.1367,46.9367,-88.1262,1642.18472,16.8,32.4,0.5,2,12.3,11.0156,0.3438,89.06345,10,0.45,217,23
110610,9-Jun-19,810,2019,25,565,1,158,3,4656.29,8808.2,4656.2,8807.57,46.9382,-88.1367,46.9367,-88.1262,1642.18472,16.8,32.4,0.5,2,12.3,11.0156,0.3438,89.06345,10,0.45,217,25
110611,9-Jun-19,1111,2019,25,566,1,142,3,4651.24,8743.7,4651.54,8743.3,46.854,-87.7283,46.859,-87.7217,1281.056013,20.3,43.1,0.5,2,7.6,6.0613,0.15065,91.2045,10,0.43,217,0
110612,9-Jun-19,1111,2019,25,567,1,142,3,4651.24,8743.7,4651.54,8743.3,46.854,-87.7283,46.859,-87.7217,1281.056013,20.3,43.1,0.5,2,7.6,6.0613,0.15065,91.2045,10,0.43,217,0
110613,9-Jun-19,1321,2019,25,568,1,196,3,4646.81,8733.44,4647.12,8733.04,46.7802,-87.5573,46.7853,-87.5507,2612.843606,27.5,41,0.5,2,7.7,6.32605,0.1742,90.7179,10,0.47,217,8
110614,9-Jun-19,1321,2019,25,569,1,196,3,4646.81,8733.44,4647.12,8733.04,46.7802,-87.5573,46.7853,-87.5507,2612.843606,27.5,41,0.5,2,7.7,6.32605,0.1742,90.7179,10,0.47,217,7
